file,dt,tz,model,lat,lon,alt,dir,w,h,focal,eq35,zoom,lens
IMG_2868.HEIC,2026:08:12 17:47:37,-04:00,iPhone 17,40.21649166666667,-74.00366944444444,5.723354337042499,12.13787841796875,4032,3024,5.960000038146973,86,1.663,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_2869.HEIC,2026:08:12 17:47:43,-04:00,iPhone 17,40.21649444444445,-74.00366944444444,6.266536712150748,8.982283592783169,3024,4032,5.960000038146973,66,1.274,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_2870.HEIC,2026:08:12 17:47:49,-04:00,iPhone 17,40.2165,-74.00366944444444,6.299678832116788,5.809090613730141,4284,5712,5.960000038146973,42,1.615,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_2880.HEIC,2026:08:15 10:08:45,-04:00,iPhone 17,40.21634166666667,-74.00576111111111,6.358213798922567,28.5955810546875,4032,3024,5.960000038146973,120,2.326,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_2881.HEIC,2026:08:15 10:09:05,-04:00,iPhone 17,40.21638888888889,-74.005775,4.913719617555581,35.87057497181511,4032,3024,5.960000038146973,120,2.326,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_2882.HEIC,2026:08:15 10:09:09,-04:00,iPhone 17,40.21638888888889,-74.005775,4.913719617555581,39.95852660300137,4032,3024,5.960000038146973,120,2.326,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_2883.HEIC,2026:08:15 10:09:19,-04:00,iPhone 17,40.21640277777778,-74.005775,4.613730023117902,47.49508670520231,4032,3024,5.960000038146973,134,2.585,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_2884.HEIC,2026:08:15 10:10:00,-04:00,iPhone 17,40.21646944444445,-74.00573055555556,3.6683311432325887,64.02452850757658,4284,5712,5.960000038146973,26,,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_2885.HEIC,2026:08:15 10:10:08,-04:00,iPhone 17,40.21644166666667,-74.00578333333333,5.017391204790309,62.953662842012356,4284,5712,2.220000028611935,14,,iPhone 17 back dual wide camera 2.22mm f/2.2
IMG_2886.HEIC,2026:08:15 10:10:11,-04:00,iPhone 17,40.21644166666667,-74.00578333333333,5.019039185299978,65.34487146856706,4284,5712,2.220000028611935,14,,iPhone 17 back dual wide camera 2.22mm f/2.2
IMG_2887.HEIC,2026:08:15 10:10:13,-04:00,iPhone 17,40.21644166666667,-74.00578333333333,5.021999386063645,66.9618682722131,4284,5712,2.220000028611935,14,,iPhone 17 back dual wide camera 2.22mm f/2.2
IMG_2888.HEIC,2026:08:15 10:10:16,-04:00,iPhone 17,40.21644166666667,-74.00578333333333,5.030605343253297,66.76228333116121,4284,5712,2.220000028611935,14,,iPhone 17 back dual wide camera 2.22mm f/2.2
IMG_3075.HEIC,2026:09:04 16:19:01,-04:00,iPhone 17,40.215072222222226,-74.00978055555555,1.974239350912779,259.5247497219132,4284,5712,5.960000038146973,26,,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_3076.HEIC,2026:09:04 16:19:07,-04:00,iPhone 17,40.215069444444445,-74.00983333333333,2.3634910592387866,257.57313540912384,5712,4284,5.960000038146973,26,,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_3077.HEIC,2026:09:04 16:20:19,-04:00,iPhone 17,40.21508888888889,-74.01016944444444,6.118249380677127,256.1820677035682,4284,5712,5.960000038146973,26,,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_3078.HEIC,2026:09:04 16:20:22,-04:00,iPhone 17,40.21493055555556,-74.00979722222222,0.459629058511094,253.74142480211083,4284,5712,5.960000038146973,26,,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_3079.HEIC,2026:09:04 16:20:24,-04:00,iPhone 17,40.214936111111115,-74.00979722222222,1.4215660095814027,252.51162719726562,4284,5712,5.960000038146973,26,,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_3080.HEIC,2026:09:04 16:20:25,-04:00,iPhone 17,40.214936111111115,-74.00980277777778,2.531612395990303,250.68222043443282,4284,5712,5.960000038146973,26,,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_3081.HEIC,2026:09:04 16:20:28,-04:00,iPhone 17,40.21493055555556,-74.00980277777778,2.9762229897983774,249.79641724202276,4284,5712,5.960000038146973,26,,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_3082.HEIC,2026:09:04 16:20:30,-04:00,iPhone 17,40.21492777777778,-74.0098111111111,3.7368125926222615,250.2427978515625,4284,5712,5.960000038146973,26,,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_3083.HEIC,2026:09:04 16:20:31,-04:00,iPhone 17,40.21492777777778,-74.0098111111111,4.190151211026362,249.41299435028247,4284,5712,5.960000038146973,26,,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_3084.HEIC,2026:09:04 16:20:34,-04:00,iPhone 17,40.214925,-74.00981944444445,4.023464233338765,248.16412355787122,4284,5712,5.960000038146973,26,,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_3184.HEIC,2026:09:08 10:30:06,-04:00,iPhone 17,40.21684722222222,-74.00572222222222,2.8831748940556636,63.774856596558315,4284,5712,5.960000038146973,26,,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_3185.HEIC,2026:09:08 10:30:11,-04:00,iPhone 17,40.21649444444445,-74.00582777777778,5.150783534528005,60.53372956909361,3024,4032,5.960000038146973,175,3.375,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_3186.HEIC,2026:09:08 10:30:16,-04:00,iPhone 17,40.21651111111112,-74.0058138888889,4.579494509778442,60.568176254589964,3024,4032,5.960000038146973,80,1.544,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_3218.HEIC,2026:09:10 10:38:16,-04:00,iPhone 17,40.214733333333335,-74.0126638888889,6.805141448526823,64.33999633229415,4284,5712,5.960000038146973,26,,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_3219.HEIC,2026:09:10 10:38:20,-04:00,iPhone 17,40.21465555555556,-74.01274166666667,2.663570405286751,63.42252351964582,4284,5712,5.960000038146973,26,,iPhone 17 back dual wide camera 5.96mm f/1.6
